customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2740-JFBOK,0.0,0.1388888888888889,0.0,0.057213930348258696,0.02397299792291715,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
6500-JVEGC,0.0,0.9444444444444444,0.5,0.8268656716417909,0.8183648742210939,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
5515-AKOAJ,0.0,0.75,0.0,0.8144278606965173,0.6256750519270713,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8976-OQHGT,0.0,0.05555555555555555,0.0,0.3805970149253731,0.024959612277867527,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
5245-VDBUR,0.0,0.7222222222222222,0.5,0.17114427860696518,0.2238806831294715,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
6230-BSUXY,1.0,0.013888888888888888,0.0,0.664179104477612,0.007639049157627509,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
8469-SNFFH,0.0,0.9722222222222222,0.5,0.6084577114427862,0.6358296792060928,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
2144-ESWKO,0.0,0.5972222222222222,0.5,0.16865671641791047,0.166732056312024,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1241-FPMOF,0.0,0.7222222222222222,1.0,0.013930348258706454,0.11611470113085622,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9928-BZVLZ,0.0,0.16666666666666666,1.0,0.3144278606965174,0.06153934918070622,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
4114-QMKVN,0.0,0.7777777777777777,0.5,0.5024875621890547,0.4381029309946919,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
2775-SEFEE,0.0,0.0,1.0,0.4343283582089552,0.2613086130673743,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
9003-CPATH,0.0,0.5833333333333333,0.0,0.6134328358208956,0.38017539810754675,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1754-GKYPY,1.0,0.3055555555555555,0.0,0.7114427860696517,0.22156704361873994,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
5294-CDGWY,0.0,0.7083333333333333,0.5,0.408457711442786,0.34570159243018694,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
7956-XQWGU,0.0,0.375,0.0,0.011442786069651711,0.05094045695822756,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1591-MQJTP,1.0,0.7083333333333333,0.5,0.7502487562189055,0.5562370182321716,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
5295-PCJOO,0.0,0.05555555555555555,0.0,0.30995024875621885,0.019109162243249482,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2369-FEVNO,0.0,0.013888888888888888,0.0,0.01641791044776117,0.00012693284098776788,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9863-JZAIC,0.0,0.4861111111111111,0.0,0.3656716417910447,0.22983498730671592,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
7471-MQPOS,1.0,0.986111111111111,0.5,0.5437810945273632,0.5909127625201939,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
5115-SQAAU,0.0,0.9583333333333333,1.0,0.07313432835820893,0.19093007154396494,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
9845-QOMAD,0.0,0.19444444444444442,0.5,0.014925373134328346,0.03352757904454189,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
7672-VFMXZ,0.0,0.7916666666666666,0.0,0.372636815920398,0.3638126009693053,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9739-JLPQJ,0.0,1.0,1.0,0.9875621890547263,0.9983037156704363,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
9916-AYHTC,0.0,0.6666666666666666,1.0,0.015920398009950265,0.10353104084929611,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
3855-ONCAR,0.0,0.05555555555555555,0.0,0.6034825870646766,0.0324198015231941,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1488-SYSFC,0.0,0.4305555555555555,0.0,0.023880597014925342,0.07884260327717517,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
7931-PXHFC,0.0,0.5277777777777778,0.5,0.4383084577114428,0.26955919686129703,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
3990-QYKBE,1.0,0.5138888888888888,0.0,0.7388059701492538,0.3986383567966767,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3259-KNMRR,1.0,0.7916666666666666,1.0,0.6119402985074627,0.5099699976921301,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
6120-RJKLU,1.0,0.861111111111111,1.0,0.6139303482587065,0.5539983844911147,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9572-WUKSB,0.0,0.041666666666666664,0.0,0.11592039800995024,0.00847565197322871,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
5893-KCLGT,0.0,1.0,1.0,0.014925373134328346,0.17865220401569354,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
0076-LVEPS,0.0,0.40277777777777773,0.0,0.26616915422885573,0.14120124624971153,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
3640-JQGJG,0.0,0.18055555555555555,0.0,0.2641791044776119,0.06235864297253636,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
4919-MOAVT,0.0,0.041666666666666664,0.0,0.5114427860696518,0.023228709900761597,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1596-OQSPS,0.0,0.15277777777777776,0.0,0.32686567164179103,0.05912185552734826,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9867-XOBQA,0.0,0.29166666666666663,1.0,0.3472636815920398,0.1343641818601431,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
9546-KDTRB,0.0,0.2638888888888889,0.0,0.06417910447761191,0.05158666051234711,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3090-HAWSU,0.0,0.8472222222222222,1.0,0.9288557213930347,0.7912820216939765,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9820-RMCQV,0.0,0.15277777777777776,0.0,0.3014925373134328,0.05564274174936534,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
3174-RKMOW,0.0,0.4861111111111111,0.0,0.9124378109452737,0.43429494576505884,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1760-CAZHT,0.0,0.3472222222222222,0.0,0.025373134328358193,0.0509346872836372,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
7839-QRKXN,0.0,0.013888888888888888,0.0,0.019402985074626844,0.0001615508885298867,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
8441-SHIPE,0.0,0.9305555555555555,1.0,0.07313432835820893,0.20442534041080082,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
5204-QZXPU,0.0,0.2638888888888889,0.0,0.21293532338308457,0.08245441957073622,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4597-ELFTS,0.0,0.7777777777777777,0.5,0.06616915422885569,0.15176552042464805,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1320-GVNHT,0.0,1.0,1.0,0.8970149253731344,0.8941207015924302,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1047-RNXZV,0.0,0.5972222222222222,1.0,0.012935323383084563,0.09893261020078468,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
3541-ZNUHK,0.0,0.7638888888888888,0.0,0.6651741293532337,0.5287502884837295,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8450-JOVAH,0.0,0.027777777777777776,0.0,0.38258706467661696,0.010933533348719132,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8725-JEDFD,0.0,0.375,0.0,0.5054726368159204,0.20475998153704134,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
7562-UXTPG,0.0,0.18055555555555555,0.0,0.5164179104477612,0.10015001153934919,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
8071-SBTRN,0.0,0.9722222222222222,1.0,0.9243781094527362,0.8906935148857604,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1113-IUJYX,0.0,0.19444444444444442,0.5,0.872636815920398,0.1534848834525733,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
6668-CNMFP,0.0,0.2638888888888889,0.5,0.707462686567164,0.1924821140087699,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
5626-MGTUK,0.0,0.2777777777777778,0.0,0.7049751243781094,0.21468382183244866,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
5681-LLOEI,0.0,0.5972222222222222,0.5,0.7263681592039801,0.46099699976921305,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
8212-DJRCH,0.0,0.06944444444444445,0.0,0.717412935323383,0.04796907454419571,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4323-OHFOW,1.0,0.9722222222222222,0.5,0.8686567164179103,0.8281271636279715,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4933-BSAIP,0.0,0.5555555555555556,1.0,0.008457711442786064,0.08784906531271637,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2030-BTZRO,0.0,0.08333333333333333,1.0,0.021393034825870627,0.010246942072467114,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1116-DXXDF,0.0,0.5416666666666666,1.0,0.817910447761194,0.43652204015693513,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
9274-CNFMO,1.0,0.05555555555555555,0.0,0.564179104477612,0.0334525732748673,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7758-XKCBS,0.0,0.20833333333333331,0.0,0.11393034825870646,0.048401800138472194,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
8992-JQYUN,0.0,0.013888888888888888,0.0,0.31940298507462683,0.0036406646665128085,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6563-VNPMN,1.0,0.625,0.0,0.6711442786069651,0.4337987537502885,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
0617-AQNWT,0.0,0.8888888888888888,1.0,0.2945273631840796,0.36103161781675513,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
2267-WTPYD,1.0,0.7916666666666666,0.0,0.753731343283582,0.6254500346180475,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
0270-THENM,0.0,1.0,1.0,0.5134328358208955,0.5866085852757905,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
2446-PLQVO,0.0,0.013888888888888888,0.0,0.517910447761194,0.005942764828063696,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4707-MAXGU,0.0,1.0,1.0,0.0756218905472637,0.21387029771520888,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
2710-WYVXG,0.0,0.041666666666666664,1.0,0.5258706467661691,0.022449803831063927,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
3005-NFMTA,1.0,0.7638888888888888,0.0,0.8014925373134327,0.6460823909531502,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6300-BWMJX,0.0,0.8194444444444444,0.0,0.7472636815920397,0.6193976459727671,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
8784-CGILN,0.0,0.25,0.0,0.8119402985074626,0.20287906762058622,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5389-FFVKB,1.0,0.4444444444444444,0.0,0.617412935323383,0.28435841218555274,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
7009-LGECI,0.0,0.05555555555555555,0.0,0.32139303482587056,0.025023078698361415,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
8444-WRIDW,1.0,0.9166666666666666,0.0,0.618905472636816,0.600686591276252,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
5022-KVDQT,0.0,0.375,0.0,0.6273631840796019,0.26009693053311794,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7976-CICYS,0.0,0.05555555555555555,0.0,0.024378109452736302,0.0074948072928686825,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1036-GUDCL,0.0,0.8333333333333333,0.0,0.6049751243781094,0.5359566120470804,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
2005-DWQZJ,0.0,0.1111111111111111,1.0,0.007960199004975133,0.021105469651511652,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8148-WOCMK,0.0,0.1111111111111111,1.0,0.013432835820895522,0.012254788829909994,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7815-PDTHL,0.0,0.4861111111111111,1.0,0.019402985074626844,0.07680590814678052,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9451-LPGOO,0.0,0.09722222222222221,0.0,0.682089552238806,0.0694149549965382,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
9173-IVZVP,0.0,0.736111111111111,1.0,0.026368159203980085,0.13007731363951072,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9129-UXERG,1.0,0.25,0.0,0.8492537313432834,0.20627163627971382,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3635-JBPSG,0.0,0.20833333333333331,1.0,0.20447761194029845,0.06741287791368568,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
7964-ZRKKG,0.0,0.9305555555555555,0.5,0.6980099502487562,0.6669166858989153,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
5868-YWPDW,1.0,0.08333333333333333,0.0,0.6562189054726368,0.05773713362566352,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6229-LSCKB,1.0,0.08333333333333333,0.0,0.6114427860696517,0.055250403877221334,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2025-JKFWI,0.0,0.18055555555555555,0.0,0.8034825870646766,0.14803831063927997,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
4078-SAYYN,0.0,0.15277777777777776,0.0,0.8208955223880597,0.12819639972305563,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1724-IQWNM,0.0,0.013888888888888888,0.0,0.010447761194029848,5.769674590353109e-05,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
8217-QYOHV,0.0,0.06944444444444445,0.0,0.3731343283582089,0.028634894991922455,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
5546-QUERU,0.0,0.18055555555555555,0.5,0.01691542288557213,0.027486729748442188,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9940-HPQPG,0.0,0.125,0.0,0.7313432835820896,0.09773828756058159,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
6897-UUBNU,0.0,0.40277777777777773,0.0,0.7104477611940299,0.30058273713362565,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
6127-IYJOZ,1.0,0.013888888888888888,0.0,0.2746268656716418,0.0031213939533810296,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
6618-RYATB,0.0,0.013888888888888888,0.0,0.6099502487562188,0.007010154627279021,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
8930-XOTDP,0.0,0.25,0.0,0.37512437810945276,0.12277867528271406,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
5916-QEWPT,0.0,0.027777777777777776,0.0,0.5049751243781094,0.014885760443111011,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
5060-TQUQN,0.0,0.41666666666666663,0.0,0.6497512437810945,0.29441495499653814,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
0531-XBKMM,0.0,0.9166666666666666,1.0,0.47213930348258704,0.5031271636279714,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
8465-SBRXP,0.0,0.5277777777777778,1.0,0.7626865671641792,0.4151223171013155,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
2408-PSJVE,0.0,0.611111111111111,0.0,0.4343283582089552,0.33524694207246714,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
9079-YEXQJ,0.0,0.75,0.0,0.9238805970149252,0.6919051465497347,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
9700-ZCLOT,0.0,0.027777777777777776,0.0,0.01741293532338306,0.0016039695361181631,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8738-JOKAR,0.0,0.5833333333333333,0.5,0.49203980099502487,0.3304234941149319,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
4534-WGCIR,0.0,0.8055555555555555,1.0,0.06865671641791044,0.17206323563351028,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1930-WNXSB,0.0,0.8055555555555555,0.0,0.7422885572139303,0.6099988460650819,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
